time,equity
2024-05-02 15:55:00-04:00,93961.722587
2024-05-03 13:30:00-04:00,93961.722587
2024-05-03 15:55:00-04:00,93961.722587
2024-05-06 13:30:00-04:00,93961.722587
2024-05-06 15:55:00-04:00,93961.722587
2024-05-07 13:30:00-04:00,93961.722587
2024-05-07 15:55:00-04:00,93961.722587
2024-05-08 13:30:00-04:00,93961.722587
2024-05-08 15:55:00-04:00,93961.722587
2024-05-09 13:30:00-04:00,93961.722587
2024-05-09 15:55:00-04:00,93961.722587
2024-05-10 13:30:00-04:00,93961.722587
2024-05-10 15:55:00-04:00,93961.722587
2024-05-13 13:30:00-04:00,93961.722587
2024-05-13 15:55:00-04:00,93961.722587
2024-05-14 13:30:00-04:00,93961.722587
2024-05-14 15:55:00-04:00,93961.722587
2024-05-15 13:30:00-04:00,93961.722587
2024-05-15 15:55:00-04:00,93961.722587
2024-05-16 13:30:00-04:00,93961.722587
2024-05-16 15:55:00-04:00,93961.722587
2024-05-17 13:30:00-04:00,93961.722587
2024-05-17 15:55:00-04:00,93961.722587
2024-05-20 13:30:00-04:00,93961.722587
2024-05-20 15:55:00-04:00,93961.722587
2024-05-21 13:30:00-04:00,93961.722587
2024-05-21 15:55:00-04:00,93961.722587
2024-05-22 13:30:00-04:00,93961.722587
2024-05-22 15:55:00-04:00,93961.722587
2024-05-23 13:30:00-04:00,93961.722587
2024-05-23 15:55:00-04:00,93961.722587
2024-05-24 13:30:00-04:00,93961.722587
2024-05-24 15:55:00-04:00,93961.722587
2024-05-28 13:30:00-04:00,93961.722587
2024-05-28 15:55:00-04:00,93961.722587
2024-05-29 13:30:00-04:00,93961.722587
2024-05-29 15:55:00-04:00,93961.722587
2024-05-30 13:30:00-04:00,93961.722587
2024-05-30 15:55:00-04:00,93961.722587
2024-05-31 13:30:00-04:00,93961.722587
2024-05-31 15:55:00-04:00,93961.722587
2024-06-03 13:30:00-04:00,93961.722587
2024-06-03 15:55:00-04:00,93961.722587
2024-06-04 13:30:00-04:00,93961.722587
2024-06-04 15:55:00-04:00,93961.722587
2024-06-05 13:30:00-04:00,93961.722587
2024-06-05 15:55:00-04:00,93961.722587
2024-06-06 13:30:00-04:00,93961.722587
2024-06-06 15:55:00-04:00,93961.722587
2024-06-07 13:30:00-04:00,93961.722587
2024-06-07 15:55:00-04:00,93961.722587
2024-06-10 13:30:00-04:00,93961.722587
2024-06-10 15:55:00-04:00,93961.722587
2024-06-11 13:30:00-04:00,93961.722587
2024-06-11 15:55:00-04:00,93961.722587
2024-06-12 13:30:00-04:00,93961.722587
2024-06-12 15:55:00-04:00,93961.722587
2024-06-13 13:30:00-04:00,93961.722587
2024-06-13 15:55:00-04:00,93961.722587
2024-06-14 13:30:00-04:00,93961.722587
2024-06-14 15:55:00-04:00,93961.722587
2024-06-17 13:30:00-04:00,93961.722587
2024-06-17 15:55:00-04:00,93961.722587
2024-06-18 13:30:00-04:00,93961.722587
2024-06-18 15:55:00-04:00,93961.722587
2024-06-20 13:30:00-04:00,93961.722587
2024-06-20 15:55:00-04:00,93961.722587
2024-06-21 13:30:00-04:00,93961.722587
2024-06-21 15:55:00-04:00,93961.722587
2024-06-24 13:30:00-04:00,93961.722587
2024-06-24 15:55:00-04:00,93961.722587
2024-06-25 13:30:00-04:00,93961.722587
2024-06-25 15:55:00-04:00,93961.722587
2024-06-26 13:30:00-04:00,93961.722587
2024-06-26 15:55:00-04:00,93961.722587
2024-06-27 13:30:00-04:00,93961.722587
2024-06-27 15:55:00-04:00,93961.722587
2024-06-28 13:30:00-04:00,93961.722587
2024-06-28 15:55:00-04:00,93961.722587
2024-07-01 13:30:00-04:00,93961.722587
2024-07-01 15:55:00-04:00,93961.722587
2024-07-02 13:30:00-04:00,93961.722587
2024-07-02 15:55:00-04:00,93961.722587
2024-07-03 12:55:00-04:00,93961.722587
2024-07-05 13:30:00-04:00,93961.722587
2024-07-05 15:55:00-04:00,93961.722587
2024-07-08 13:30:00-04:00,93961.722587
2024-07-08 15:55:00-04:00,93961.722587
2024-07-09 13:30:00-04:00,93961.722587
2024-07-09 15:55:00-04:00,93961.722587
2024-07-10 13:30:00-04:00,93961.722587
2024-07-10 15:55:00-04:00,93961.722587
2024-07-11 13:30:00-04:00,93961.722587
2024-07-11 15:55:00-04:00,93961.722587
2024-07-12 13:30:00-04:00,93961.722587
2024-07-12 15:55:00-04:00,93961.722587
2024-07-15 13:30:00-04:00,93961.722587
2024-07-15 15:55:00-04:00,93961.722587
2024-07-16 13:30:00-04:00,93961.722587
2024-07-16 15:55:00-04:00,93961.722587
2024-07-17 13:30:00-04:00,93961.722587
2024-07-17 15:55:00-04:00,93961.722587
2024-07-18 13:30:00-04:00,93961.722587
2024-07-18 15:55:00-04:00,93961.722587
2024-07-19 13:30:00-04:00,93961.722587
2024-07-19 15:55:00-04:00,93961.722587
2024-07-22 13:30:00-04:00,93961.722587
2024-07-22 15:55:00-04:00,93961.722587
2024-07-23 13:30:00-04:00,93961.722587
2024-07-23 15:55:00-04:00,93961.722587
2024-07-24 13:30:00-04:00,111791.854797
2024-07-24 15:55:00-04:00,111791.854797
2024-07-25 13:30:00-04:00,111791.854797
2024-07-25 15:55:00-04:00,111791.854797
2024-07-26 13:30:00-04:00,111791.854797
2024-07-26 15:55:00-04:00,111791.854797
2024-07-29 13:30:00-04:00,111791.854797
2024-07-29 15:55:00-04:00,111791.854797
2024-07-30 13:30:00-04:00,111791.854797
2024-07-30 15:55:00-04:00,111791.854797
2024-07-31 13:30:00-04:00,111791.854797
2024-07-31 15:55:00-04:00,111791.854797
2024-08-01 13:30:00-04:00,111791.854797
2024-08-01 15:55:00-04:00,111791.854797
2024-08-02 13:30:00-04:00,111791.854797
2024-08-02 15:55:00-04:00,111791.854797
2024-08-05 13:30:00-04:00,111791.854797
2024-08-05 15:55:00-04:00,111791.854797
2024-08-06 13:30:00-04:00,111791.854797
2024-08-06 15:55:00-04:00,111791.854797
2024-08-07 13:30:00-04:00,111791.854797
2024-08-07 15:55:00-04:00,111791.854797
2024-08-08 13:30:00-04:00,111791.854797
2024-08-08 15:55:00-04:00,111791.854797
2024-08-09 13:30:00-04:00,111791.854797
2024-08-09 15:55:00-04:00,111791.854797
2024-08-12 13:30:00-04:00,111791.854797
2024-08-12 15:55:00-04:00,111791.854797
2024-08-13 13:30:00-04:00,111791.854797
2024-08-13 15:55:00-04:00,111791.854797
2024-08-14 13:30:00-04:00,111791.854797
2024-08-14 15:55:00-04:00,111791.854797
2024-08-15 13:30:00-04:00,111791.854797
2024-08-15 15:55:00-04:00,111791.854797
2024-08-16 13:30:00-04:00,111791.854797
2024-08-16 15:55:00-04:00,111791.854797
2024-08-19 13:30:00-04:00,111791.854797
2024-08-19 15:55:00-04:00,111791.854797
2024-08-20 13:30:00-04:00,111791.854797
2024-08-20 15:55:00-04:00,111791.854797
2024-08-21 13:30:00-04:00,111791.854797
2024-08-21 15:55:00-04:00,111791.854797
2024-08-22 13:30:00-04:00,111791.854797
2024-08-22 15:55:00-04:00,111791.854797
2024-08-23 13:30:00-04:00,111791.854797
2024-08-23 15:55:00-04:00,111791.854797
2024-08-26 13:30:00-04:00,111791.854797
2024-08-26 15:55:00-04:00,111791.854797
2024-08-27 13:30:00-04:00,111791.854797
2024-08-27 15:55:00-04:00,111791.854797
2024-08-28 13:30:00-04:00,111791.854797
2024-08-28 15:55:00-04:00,111791.854797
2024-08-29 13:30:00-04:00,111791.854797
2024-08-29 15:55:00-04:00,111791.854797
2024-08-30 13:30:00-04:00,111791.854797
2024-08-30 15:55:00-04:00,111791.854797
2024-09-03 13:30:00-04:00,111791.854797
2024-09-03 15:55:00-04:00,111791.854797
2024-09-04 13:30:00-04:00,113133.048734
2024-09-04 15:55:00-04:00,113133.048734
2024-09-05 13:30:00-04:00,113133.048734
2024-09-05 15:55:00-04:00,113133.048734
2024-09-06 13:30:00-04:00,113133.048734
2024-09-06 15:55:00-04:00,113133.048734
2024-09-09 13:30:00-04:00,113133.048734
2024-09-09 15:55:00-04:00,113133.048734
2024-09-10 13:30:00-04:00,113133.048734
2024-09-10 15:55:00-04:00,113133.048734
2024-09-11 13:30:00-04:00,113133.048734
2024-09-11 15:55:00-04:00,113133.048734
2024-09-12 13:30:00-04:00,113133.048734
2024-09-12 15:55:00-04:00,113133.048734
2024-09-13 13:30:00-04:00,113133.048734
2024-09-13 15:55:00-04:00,113133.048734
2024-09-16 13:30:00-04:00,113133.048734
2024-09-16 15:55:00-04:00,113133.048734
2024-09-17 13:30:00-04:00,113133.048734
2024-09-17 15:55:00-04:00,113133.048734
2024-09-18 13:30:00-04:00,113133.048734
2024-09-18 15:55:00-04:00,113133.048734
2024-09-19 13:30:00-04:00,113133.048734
2024-09-19 15:55:00-04:00,113133.048734
2024-09-20 13:30:00-04:00,113133.048734
2024-09-20 15:55:00-04:00,113133.048734
2024-09-23 13:30:00-04:00,113133.048734
2024-09-23 15:55:00-04:00,113133.048734
2024-09-24 13:30:00-04:00,113133.048734
2024-09-24 15:55:00-04:00,113133.048734
2024-09-25 13:30:00-04:00,113133.048734
2024-09-25 15:55:00-04:00,110870.387759
2024-09-26 13:30:00-04:00,110870.387759
2024-09-26 15:55:00-04:00,110870.387759
2024-09-27 13:30:00-04:00,110870.387759
2024-09-27 15:55:00-04:00,110870.387759
2024-09-30 13:30:00-04:00,110870.387759
2024-09-30 15:55:00-04:00,110870.387759
2024-10-01 13:30:00-04:00,110870.387759
2024-10-01 15:55:00-04:00,110870.387759
2024-10-02 13:30:00-04:00,110870.387759
2024-10-02 15:55:00-04:00,110870.387759
2024-10-03 13:30:00-04:00,110870.387759
2024-10-03 15:55:00-04:00,110870.387759
